method,split,task,regime,mean_success_rate,ci95_success_rate,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_damage_rate,ci95_damage_rate,mean_recovery_success,ci95_recovery_success,mean_query_cost,ci95_query_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,actuator_lag_shift,0.622449,0.046027,0.481580,0.001447,0.276485,0.002834,0.102727,0.001172,0.422645,0.005770,0.218731,0.002497,0.108205,0.002404,7,84
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,compliance_shift,0.610544,0.040961,0.488088,0.001421,0.261803,0.003564,0.099605,0.001515,0.418962,0.001683,0.219086,0.000936,0.104512,0.000644,7,84
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,compound_mechanism_shift,0.525510,0.063275,0.469557,0.003748,0.284474,0.003513,0.112219,0.003259,0.415033,0.004159,0.221579,0.000875,0.107771,0.001912,7,84
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,friction_mismatch,0.641156,0.035798,0.487913,0.004735,0.253063,0.001066,0.091919,0.002289,0.428051,0.001556,0.218237,0.000892,0.103746,0.000711,7,84
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,occluded_contact_shift,0.590136,0.045785,0.481259,0.005097,0.268037,0.003526,0.100008,0.001102,0.417876,0.001767,0.220894,0.000974,0.106240,0.000683,7,84
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,source_matched,0.654762,0.033389,0.492344,0.001395,0.242041,0.001037,0.087786,0.000967,0.437275,0.001514,0.213699,0.000787,0.098920,0.000691,7,84
retrieved_context_behavior_clone,heldout_object,peg_insert_contact_search,support_topology_shift,0.612245,0.034102,0.487960,0.004693,0.262540,0.003526,0.098903,0.002934,0.424557,0.005704,0.216385,0.000882,0.102928,0.001881,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,actuator_lag_shift,0.622449,0.033665,0.479307,0.005127,0.270630,0.001085,0.104088,0.001264,0.414089,0.001584,0.217714,0.001020,0.107085,0.002568,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,compliance_shift,0.636054,0.060431,0.485893,0.005147,0.261153,0.001066,0.098599,0.002656,0.418005,0.001556,0.218895,0.000915,0.104668,0.000711,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,compound_mechanism_shift,0.585034,0.036515,0.473907,0.005067,0.288733,0.002811,0.111886,0.001181,0.413525,0.005694,0.223040,0.002196,0.111288,0.000728,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,friction_mismatch,0.632653,0.029876,0.489108,0.001447,0.256672,0.001075,0.091321,0.001228,0.428165,0.001570,0.217930,0.001892,0.104531,0.000717,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,occluded_contact_shift,0.624150,0.064779,0.485688,0.001511,0.272356,0.001123,0.103660,0.001279,0.421599,0.004241,0.217035,0.002183,0.107511,0.002346,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,source_matched,0.664966,0.036515,0.494801,0.001408,0.243166,0.001047,0.087258,0.000908,0.431191,0.004281,0.212618,0.000735,0.098004,0.000697,7,84
retrieved_context_behavior_clone,heldout_object,twist_lid_with_force_limit,support_topology_shift,0.629252,0.042426,0.487816,0.001511,0.261713,0.001123,0.096791,0.001280,0.423341,0.001640,0.219624,0.001019,0.105250,0.000750,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,actuator_lag_shift,0.602041,0.029187,0.489606,0.003796,0.259779,0.001027,0.098663,0.000759,0.462555,0.001500,0.215528,0.000638,0.100608,0.000684,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,compliance_shift,0.629252,0.033166,0.491024,0.001357,0.248140,0.002858,0.092442,0.000975,0.460743,0.001558,0.213934,0.000839,0.098999,0.000636,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,compound_mechanism_shift,0.574830,0.020817,0.484038,0.001460,0.274325,0.003853,0.105906,0.000551,0.456798,0.005271,0.218341,0.002746,0.108094,0.000651,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,friction_mismatch,0.637755,0.028739,0.497643,0.001370,0.237636,0.001018,0.087320,0.000949,0.464683,0.001486,0.211075,0.000780,0.098168,0.002394,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,occluded_contact_shift,0.632653,0.053264,0.484174,0.001434,0.257790,0.001066,0.094901,0.001270,0.467215,0.001556,0.215399,0.002425,0.104208,0.000711,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,source_matched,0.641156,0.034319,0.503696,0.001331,0.224400,0.000989,0.084035,0.000811,0.470675,0.001444,0.212064,0.002170,0.097543,0.000658,7,84
retrieved_context_behavior_clone,seen_corpus,cable_route_around_hook,support_topology_shift,0.608844,0.021257,0.492882,0.005147,0.245222,0.001066,0.095187,0.000714,0.463572,0.001556,0.213679,0.000629,0.098342,0.000711,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,actuator_lag_shift,0.620748,0.044514,0.488453,0.001357,0.258567,0.001008,0.099214,0.001146,0.455785,0.001472,0.217194,0.000896,0.102514,0.000671,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,compliance_shift,0.649660,0.015986,0.491232,0.001331,0.247949,0.000989,0.094859,0.000957,0.458037,0.001444,0.215114,0.002306,0.102747,0.000658,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,compound_mechanism_shift,0.571429,0.026458,0.481089,0.004735,0.270051,0.001066,0.108058,0.002137,0.450703,0.001556,0.219418,0.000944,0.104473,0.000711,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,friction_mismatch,0.610544,0.035172,0.496027,0.001344,0.237792,0.000999,0.089804,0.000952,0.459910,0.001458,0.214296,0.000766,0.098724,0.000665,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,occluded_contact_shift,0.586735,0.018156,0.489446,0.001408,0.256251,0.003883,0.098789,0.002478,0.454824,0.004238,0.217752,0.000759,0.102461,0.000625,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,source_matched,0.641156,0.028996,0.507552,0.001306,0.228660,0.000970,0.081014,0.000935,0.471895,0.001416,0.210780,0.000763,0.095192,0.000645,7,84
retrieved_context_behavior_clone,seen_corpus,cloth_slide_over_edge,support_topology_shift,0.588435,0.030062,0.489006,0.001408,0.250544,0.001047,0.093362,0.000858,0.466342,0.001528,0.212244,0.000713,0.100148,0.002589,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,actuator_lag_shift,0.666667,0.054603,0.489310,0.003787,0.257955,0.001047,0.097312,0.002491,0.449892,0.001528,0.218207,0.001295,0.104159,0.000697,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,compliance_shift,0.705782,0.041276,0.486456,0.001383,0.253403,0.001027,0.093822,0.000755,0.461000,0.001500,0.214311,0.000599,0.100541,0.000684,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,compound_mechanism_shift,0.630952,0.043504,0.480550,0.001485,0.275253,0.001104,0.107909,0.001149,0.453298,0.001612,0.216113,0.000911,0.105525,0.002558,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,friction_mismatch,0.668367,0.034319,0.495211,0.001395,0.244501,0.002847,0.090806,0.001020,0.459560,0.005815,0.213162,0.000942,0.098521,0.000655,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,occluded_contact_shift,0.654762,0.047219,0.492422,0.001460,0.257229,0.003853,0.095337,0.001109,0.451250,0.005271,0.216085,0.002226,0.104050,0.000651,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,source_matched,0.750000,0.045826,0.504003,0.005208,0.228174,0.001008,0.082521,0.001030,0.466185,0.001472,0.210996,0.000799,0.096923,0.000671,7,84
retrieved_context_behavior_clone,seen_corpus,drawer_pull_with_stiction,support_topology_shift,0.678571,0.036004,0.491982,0.001460,0.249806,0.001085,0.093913,0.002326,0.460265,0.001584,0.212554,0.000874,0.098276,0.000724,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,actuator_lag_shift,0.622449,0.021430,0.483835,0.004752,0.261045,0.001047,0.097505,0.000748,0.429403,0.001528,0.213555,0.000649,0.103517,0.002589,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,compliance_shift,0.627551,0.046027,0.491024,0.001383,0.250305,0.003898,0.092393,0.003442,0.426331,0.004247,0.214013,0.003114,0.103665,0.000612,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,compound_mechanism_shift,0.596939,0.015635,0.481534,0.001485,0.276327,0.001104,0.107547,0.002337,0.427293,0.004251,0.217977,0.000802,0.103502,0.000737,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,friction_mismatch,0.670068,0.056634,0.499331,0.001395,0.237636,0.001037,0.086129,0.002052,0.429683,0.001514,0.212664,0.001925,0.101353,0.000691,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,occluded_contact_shift,0.639456,0.033665,0.489729,0.004718,0.255544,0.003545,0.097129,0.000804,0.423791,0.001725,0.213561,0.001884,0.102426,0.002605,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,source_matched,0.697279,0.023254,0.500320,0.001357,0.227463,0.003914,0.078922,0.000778,0.435001,0.005344,0.207358,0.000870,0.094821,0.002435,7,84
retrieved_context_behavior_clone,seen_corpus,peg_insert_contact_search,support_topology_shift,0.634354,0.057991,0.493862,0.001460,0.251552,0.001085,0.091966,0.002364,0.435241,0.004261,0.215009,0.001093,0.100144,0.000724,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,actuator_lag_shift,0.673469,0.016777,0.482861,0.001421,0.262917,0.001056,0.096769,0.000719,0.427136,0.001542,0.213576,0.001921,0.104286,0.002376,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,compliance_shift,0.671769,0.039063,0.492416,0.001395,0.250521,0.003891,0.092851,0.003073,0.421646,0.004243,0.216455,0.000703,0.102157,0.000618,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,compound_mechanism_shift,0.654762,0.032203,0.475750,0.001498,0.271161,0.001114,0.103742,0.001129,0.417324,0.001626,0.220072,0.000922,0.106313,0.000743,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,friction_mismatch,0.646259,0.038345,0.499540,0.003787,0.238680,0.001047,0.087419,0.002708,0.426207,0.001528,0.214324,0.002033,0.100412,0.000697,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,occluded_contact_shift,0.688776,0.039581,0.486310,0.001472,0.257298,0.001095,0.097482,0.001987,0.426497,0.001598,0.213528,0.000952,0.099683,0.000730,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,source_matched,0.715986,0.043033,0.499504,0.001370,0.231168,0.001018,0.081336,0.002350,0.435411,0.005412,0.210197,0.002158,0.097989,0.000678,7,84
retrieved_context_behavior_clone,seen_corpus,twist_lid_with_force_limit,support_topology_shift,0.641156,0.009428,0.490444,0.004710,0.244730,0.001095,0.091384,0.000921,0.422854,0.001598,0.215571,0.001869,0.101821,0.000730,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,actuator_lag_shift,0.421769,0.036311,0.449418,0.001280,0.338692,0.000951,0.124247,0.000769,0.423306,0.001388,0.212694,0.002084,0.128233,0.000632,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,compliance_shift,0.511905,0.053403,0.446557,0.001255,0.323304,0.000931,0.115490,0.001377,0.419403,0.001360,0.210366,0.001051,0.125560,0.000618,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,compound_mechanism_shift,0.401361,0.049291,0.437001,0.004786,0.352164,0.001008,0.132422,0.002201,0.420178,0.001472,0.214274,0.002270,0.131132,0.000671,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,friction_mismatch,0.488095,0.041051,0.461312,0.001267,0.320075,0.000941,0.115628,0.001312,0.427059,0.005489,0.204023,0.001029,0.123212,0.002647,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,occluded_contact_shift,0.476190,0.039110,0.447604,0.001331,0.328855,0.000989,0.122372,0.001064,0.416913,0.001444,0.211753,0.000842,0.126640,0.000658,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,source_matched,0.574830,0.028674,0.461235,0.004873,0.298000,0.000912,0.104661,0.001105,0.426508,0.001332,0.200781,0.001599,0.121649,0.001931,7,84
state_nearest_memory,combined_stress,cable_route_around_hook,support_topology_shift,0.450680,0.046228,0.456324,0.001331,0.322706,0.000989,0.119749,0.001408,0.423318,0.001444,0.210063,0.001943,0.125470,0.000658,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,actuator_lag_shift,0.442177,0.040552,0.444731,0.001255,0.336034,0.000931,0.123947,0.001264,0.415146,0.001360,0.210103,0.002474,0.129300,0.000618,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,compliance_shift,0.479592,0.028674,0.447805,0.003854,0.323382,0.000912,0.118274,0.000975,0.415238,0.001332,0.205764,0.000788,0.125070,0.002662,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,compound_mechanism_shift,0.399660,0.054331,0.437378,0.004804,0.353303,0.000989,0.129665,0.001493,0.414991,0.004312,0.212237,0.001148,0.126795,0.000658,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,friction_mismatch,0.498299,0.044804,0.458449,0.001242,0.318785,0.000922,0.114260,0.002670,0.426042,0.001346,0.205917,0.000910,0.120641,0.000612,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,occluded_contact_shift,0.464286,0.018359,0.451628,0.001306,0.332731,0.000970,0.119561,0.000679,0.418293,0.001416,0.209396,0.000593,0.124176,0.000645,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,source_matched,0.556122,0.040323,0.459270,0.001203,0.300814,0.000893,0.104629,0.002740,0.426338,0.001304,0.204672,0.000613,0.119602,0.000592,7,84
state_nearest_memory,combined_stress,cloth_slide_over_edge,support_topology_shift,0.472789,0.024795,0.453488,0.005249,0.326582,0.000970,0.116258,0.000907,0.422126,0.004323,0.208373,0.000750,0.123006,0.000645,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,actuator_lag_shift,0.508503,0.023727,0.448492,0.001306,0.335034,0.000970,0.121776,0.002338,0.409888,0.001416,0.207409,0.000819,0.125213,0.002416,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,compliance_shift,0.522109,0.074386,0.455081,0.003834,0.328447,0.000951,0.117647,0.001911,0.416264,0.004334,0.208591,0.002729,0.126279,0.000632,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,compound_mechanism_shift,0.435374,0.044054,0.444318,0.001383,0.346111,0.001027,0.128087,0.001488,0.403265,0.001500,0.210418,0.001731,0.129902,0.002389,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,friction_mismatch,0.547619,0.028803,0.458251,0.001293,0.314815,0.000960,0.109083,0.001188,0.416448,0.001402,0.204912,0.000956,0.120238,0.000638,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,occluded_contact_shift,0.510204,0.023014,0.450648,0.004786,0.331605,0.001008,0.122278,0.001006,0.412851,0.001472,0.210335,0.000832,0.125720,0.000671,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,source_matched,0.619048,0.042601,0.463200,0.001255,0.299939,0.000931,0.103763,0.001080,0.421264,0.001360,0.202111,0.002902,0.121318,0.000618,7,84
state_nearest_memory,combined_stress,drawer_pull_with_stiction,support_topology_shift,0.527211,0.021430,0.447934,0.001357,0.325455,0.001008,0.118805,0.000961,0.419256,0.001472,0.209193,0.000800,0.124549,0.000671,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,actuator_lag_shift,0.464286,0.056470,0.444539,0.004821,0.336869,0.003622,0.123667,0.001071,0.383385,0.005868,0.212426,0.000954,0.127342,0.000585,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,compliance_shift,0.486395,0.049216,0.449737,0.001280,0.322379,0.000951,0.114651,0.001521,0.385939,0.001388,0.208219,0.001179,0.122997,0.000632,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,compound_mechanism_shift,0.397959,0.037019,0.437677,0.004769,0.349361,0.001027,0.132035,0.000850,0.383972,0.001500,0.212852,0.000686,0.127283,0.000684,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,friction_mismatch,0.559524,0.035642,0.454746,0.004830,0.315271,0.003952,0.113403,0.000887,0.387931,0.005390,0.204793,0.002707,0.124853,0.000566,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,occluded_contact_shift,0.482993,0.046348,0.444903,0.001357,0.333811,0.002858,0.119531,0.001686,0.386890,0.005848,0.206213,0.001267,0.125817,0.002636,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,source_matched,0.552721,0.047180,0.463326,0.005290,0.297974,0.003648,0.102134,0.001339,0.389210,0.001501,0.203759,0.001233,0.118558,0.000559,7,84
state_nearest_memory,combined_stress,peg_insert_contact_search,support_topology_shift,0.537415,0.022443,0.453623,0.001357,0.320801,0.003596,0.113652,0.000738,0.383278,0.001613,0.204548,0.000829,0.123379,0.002664,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,actuator_lag_shift,0.500000,0.042295,0.450601,0.001319,0.335868,0.000979,0.120893,0.002618,0.381466,0.001430,0.207181,0.000802,0.126018,0.002626,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,compliance_shift,0.528912,0.030062,0.453590,0.004830,0.328297,0.000960,0.116872,0.000777,0.386406,0.004328,0.209779,0.000639,0.125268,0.000638,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,compound_mechanism_shift,0.386054,0.030490,0.436641,0.003792,0.349897,0.001037,0.131353,0.000534,0.379153,0.001514,0.211586,0.000474,0.127012,0.001898,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,friction_mismatch,0.542517,0.032546,0.459703,0.001306,0.315157,0.000970,0.110054,0.001804,0.387308,0.001416,0.204308,0.000936,0.119563,0.000645,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,occluded_contact_shift,0.510204,0.051027,0.443947,0.001370,0.334406,0.001018,0.122685,0.002086,0.384730,0.004296,0.210156,0.002012,0.126730,0.000678,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,source_matched,0.617347,0.044804,0.462684,0.001267,0.298805,0.000941,0.102427,0.001120,0.389969,0.001374,0.203905,0.000867,0.119633,0.000625,7,84
state_nearest_memory,combined_stress,twist_lid_with_force_limit,support_topology_shift,0.520408,0.038006,0.452667,0.001370,0.323112,0.003906,0.115532,0.003110,0.381050,0.005335,0.207966,0.002229,0.125466,0.000605,7,84
